VentaID;Marca;Modelo;PrecioAuto
165916;hyundai;hd65;30000
165934;chevrolet;spin;15000
165936;suzuki;apv van;16800
165937;mazda;cx3;23400
165961;hyundai;h-100 truck;16800
165977;suzuki;ertiga;16800
165993;suzuki;ertiga;15000
166046;kia;cerato;16800
166076;baic;x25;15000
166262;kia;rio;15000
166264;honda;civic;25800
166304;kia;rio;15000
166311;hyundai;new elantra ad;16800
166431;suzuki;grand nomade;23400
166453;honda;cr-v;27600
166486;kia;rio sedan sc;15000
166528;kia;rio;14000
166544;hyundai;new elantra ad;15000
166579;kia;sorento;30000
166620;hyundai;accent;15000
166667;hyundai;new tucson;21200
166710;kia;cerato;15000
166729;kia;cerato;15000
166832;kia;soul;15000
166836;kia;cerato;15000
166859;honda;wr-v;15000
167041;hyundai;i20;15000
167222;kia;rio;15000
167283;kia;sportage;21200
167288;mitsubishi;new montero sport;21200
167300;kia;rio;15000
167387;suzuki;ertiga;16800
167390;mazda;cx5;15000
167424;kia;rio;15000
167519;hyundai;accent;15000
167526;hyundai;veloster;21200
167528;hyundai;new tucson;21200
167546;hyundai;new elantra;16800
167640;honda;cr-v;19000
167701;hyundai;new elantra;16800
167760;kia;cerato;16800
167762;kia;rio;15000
167806;hyundai;h-100 truck;19000
167824;kia;cerato;15000
167871;kia;cerato;16800
167933;kia;sportage;21200
168021;volkswagen;golf;21200
168032;kia;rio;15000
168040;haval;haval h2;15000
168073;suzuki;apv van;16800
168093;hyundai;creta;19000
168103;kia;rio;15000
168148;kia;cerato;15000
168155;hyundai;accent;16800
168407;kia;rio;15000
168428;hyundai;new tucson;21200
168453;hyundai;creta;16800
168461;kia;picanto;15000
168465;chevrolet;spin;15000
168502;kia;cerato;15000
168506;hyundai;new elantra;16800
168508;suzuki;apv van;15000
168516;hyundai;creta;21200
168549;jac;j4;16800
168621;suzuki;apv van;15000
168639;kia;cerato;19000
168678;hyundai;accent;14000
168693;changan;cx70;15000
168756;hyundai;accent;15000
168960;kia;cerato;15000
168975;hyundai;new elantra;15000
169033;suzuki;new vitara;16800
169152;hyundai;accent;15000
169178;hyundai;i20;15000
169221;kia;cerato;19000
169263;hyundai;new elantra;15000
169348;kia;rio;15000
169400;kia;rio;15000
169410;kia;sportage;21200
169483;hyundai;accent;16800
169551;mitsubishi;l200;19000
169705;hyundai;new elantra;15000
169750;haval;haval h6;16800
169907;kia;rio;15000
169994;hyundai;i20;16800
170066;mitsubishi;montero;30000
170073;kia;picanto;15000
170139;hyundai;new elantra;16800
170146;hyundai;accent;15000
170225;hyundai;new elantra;16800
170439;hyundai;accent;15000
170482;suzuki;ertiga;16800
170497;mazda;bt-50;30000
170513;suzuki;grand vitara;16800
170518;kia;cerato;15000
170521;chevrolet;cruze;21200
170595;kia;rio;15000
170618;chevrolet;n300;15000
170738;kia;cerato;16800
170784;hyundai;h-1 mbus;23400
170791;hyundai;accent;15000
170808;chevrolet;cruze;15000
170811;mitsubishi;new montero sport;15000
170851;mazda;mazda 2;15000
170860;suzuki;apv van;15000
170866;honda;wr-v;15000
170873;daihatsu;terios;15000
170899;kia;sportage;21200
170967;mazda;cx-9;19000
170997;kia;rio;15000
171036;hyundai;accent;15000
171055;chevrolet;cruze;15000
171168;kia;cerato;15000
171250;kia;rio;15000
171269;hyundai;santa fe;27600
171304;hyundai;i20;15000
171351;kia;sportage;21200
171359;honda;wr-v;16800
171376;honda;wr-v;19000
171438;hyundai;new elantra;15000
171453;kia;rio;15000
171493;honda;pilot;15000
171500;hyundai;i20;15000
171544;kia;cerato;19000
171592;volkswagen;up!;16200
171599;hyundai;accent;15000
171685;mazda;mazda 2;15000
171690;mazda;cx3;19000
171720;honda;cr-v;19000
171725;jmc;carrying;15000
171732;kia;rio;15000
171822;kia;sportage;15000
171857;mitsubishi;outlander;27600
171873;kia;cerato;15000
171907;volkswagen;jetta;21200
172062;kia;rio;15000
172103;jac;refine;15000
172184;hyundai;accent;15000
172235;hyundai;new tucson;25800
172237;kia;cerato;15000
172240;kia;cerato;15000
172599;jac;s3;15000
172627;suzuki;ertiga;15000
172698;suzuki;apv van;16800
172720;changan;grand van turismo;15000
172797;kia;rio;15000
172820;kia;rio;15000
172822;suzuki;apv van;16800
172892;chevrolet;onix;14500
173179;suzuki;ertiga;16800
173188;hyundai;new elantra;15000
173209;kia;rio;15000
173224;kia;sportage;21200
173420;kia;picanto ja;15000
173424;mazda;cx5;21200
173426;mazda;mazda 2;15000
173434;hyundai;accent;15000
173453;hyundai;accent;16800
173498;chevrolet;n300;15000
173502;mazda;mazda 2;15000
173544;kia;sorento;27600
173547;suzuki;apv van;16800
173589;haval;haval h1;21200
173590;kia;cerato;15000
173593;hyundai;new elantra;15000
173665;suzuki;grand vitara;19000
173678;honda;cr-v;15000
173704;kia;rio;15000
173722;kia;sorento;30000
173748;honda;wr-v;16800
173882;kia;cerato;16800
173952;hyundai;new tucson;23400
173980;hyundai;creta;15000
174028;hyundai;creta;15000
174119;honda;hr-v;21200
174347;citroen;jumper;15000
174408;kia;cerato;21200
174661;mazda;cx3;21200
174721;kia;rio;15000
174728;mazda;mazda 2;16800
174893;hyundai;accent;15000
174925;hyundai;i20;15000
174928;kia;cerato koup;19000
174933;kia;rio;15000
175008;kia;rio;15000
175034;chevrolet;equinox;15000
175074;mazda;bt-50;30000
175124;chevrolet;captiva;21200
175130;chevrolet;spin;15000
175203;hyundai;accent;15000
175230;mazda;mazda 3;15000
175262;mazda;mazda 3;19000
175309;mazda;mazda 2;15000
175310;volkswagen;gol;15000
175322;kia;sportage;19000
175332;mazda;cx5;23400
175338;kia;cerato;15000
175345;chevrolet;spin;15000
175470;hyundai;new elantra;19000
175479;hyundai;creta;19000
175551;mazda;mazda 3;15000
175608;chevrolet;colorado;15000
175719;honda;wr-v;19000
175816;kia;cerato;15000
175826;hyundai;santa fe;27600
175872;hyundai;creta;19000
175969;great wall;great wall m4;15000
176040;kia;rio sedan sc;15000
176090;kia;rio;15000
176164;chevrolet;n300;15000
176188;citroen;jumper;15000
176228;kia;cerato;15000
176230;kia;sportage;15000
176357;kia;sportage;23400
176382;chevrolet;prisma;14500
176419;volkswagen;tiguan;21200
176429;chevrolet;cruze;22500
176575;honda;pilot;21200
176723;jac;refine;15000
176768;hyundai;hd78;27600
176772;hyundai;h-1 3 van;23400
176779;chevrolet;onix;15000
176981;hyundai;i20;15000
177081;audi;a1;15000
177093;kia;soul;16800
177168;chevrolet;n300;17500
177240;hyundai;new elantra ad;16800
177289;hyundai;accent;15000
177411;mazda;mazda 3;16800
177426;hyundai;accent;16800
177601;hyundai;new elantra;16800
177615;kia;rio;15000
177680;hyundai;creta;15000
177702;mitsubishi;lancer;15000
177706;chevrolet;n300;14500
177753;chevrolet;cobalt;14500
177818;chevrolet;captiva;14500
177837;kia;sportage;19000
177885;kia;cerato;19000
177894;chevrolet;prisma;17500
177914;suzuki;apv van;15000
178015;mitsubishi;canter;16800
178084;chevrolet;spin;16800
178096;chevrolet;spin;15000
178106;hyundai;new elantra;15000
178138;jac;hfc1038kn;15000
178156;kia;sportage;21200
178161;hyundai;creta;15000
178180;kia;cerato;15000
178237;brilliance;h220;15000
178241;kia;cerato;16800
178250;chevrolet;prisma;14500
178286;kia;cerato;19000
178306;kia;rio;15000
178321;hyundai;i20;15000
178368;honda;wr-v;15000
178373;suzuki;new ertiga;15000
178439;kia;rio;15000
178451;jmc;carrying;19000
178489;suzuki;all new swift;15000
178495;hyundai;creta;15000
178502;chevrolet;prisma;14500
178593;brilliance;h220;15000
178634;kia;cerato;16800
178637;kia;cerato;16800
178745;chevrolet;sail;14500
178798;mitsubishi;fuso;30000
178799;mitsubishi;fuso;30000
178801;hyundai;h-1 3 van;25800
178844;suzuki;ertiga;15000
178906;chevrolet;spin;15000
179037;chevrolet;spin;16000
179090;hyundai;h-1 mbus;15000
179113;kia;sportage;21200
179137;chevrolet;spin;15000
179143;hyundai;i20;16800
179159;chevrolet;prisma;17500
179230;kia;rio;15000
179291;volkswagen;crossfox;15000
179379;ssangyong;tivoli;19000
179398;chevrolet;cruze;18750
179633;jac;s2;15000
179654;volkswagen;golf;15000
179657;jac;sunray;16800
179691;kia;cerato;15000
179719;kia;rio hb sc;15000
179751;changan;cx20;15000
179772;hyundai;creta;16800
179815;chevrolet;cruze;16000
179829;chevrolet;prisma;18750
179873;mazda;cx3;15000
179897;hyundai;accent;15000
179911;chevrolet;cruze;16000
179922;hyundai;accent;15000
179925;chevrolet;onix;20200
179959;chevrolet;prisma;16000
179966;hyundai;accent;15000
180023;chevrolet;camaro;18750
180095;chevrolet;prisma;14500
180118;chevrolet;cruze;17500
180158;honda;cr-v;23400
180194;kia;cerato;15000
180209;chevrolet;n300;15000
180261;chevrolet;cobalt;16200
180293;chevrolet;cruze;14500
180311;changan;cs 35;15000
180357;chevrolet;cruze;17400
180502;jac;refine;16800
180525;chevrolet;prisma;15000
180614;chevrolet;colorado;16200
180704;kia;sportage;16800
180799;chevrolet;sail;15000
180824;chevrolet;spin;19200
180884;kia;rio;15000
180892;chevrolet;colorado;19200
180946;hyundai;accent;15000
180990;honda;wr-v;15000
181085;chevrolet;tracker;17500
181178;chevrolet;colorado;25500
181181;hyundai;accent;15000
181249;jac;refine;15000
181265;mitsubishi;asx;19000
181351;kia;sportage;25800
181462;mazda;cx5;19000
181493;chevrolet;tracker;15000
181566;chevrolet;cruze;16000
181747;hyundai;genesis coupe;30000
181833;chevrolet;cruze;19200
181918;suzuki;celerio;16800
181949;kia;rio;15000
182015;kia;sportage;16800
182023;chevrolet;equinox;25000
182076;chevrolet;cruze;17400
182086;kia;rio;15000
182088;chevrolet;traverse;25500
182093;hyundai;accent;15000
182130;chevrolet;equinox;21600
182137;kia;rio;15000
182144;kia;picanto;15000
182178;kia;rio;15000
182231;kia;rio;15000
182276;hyundai;h-100 truck;21200
182312;chevrolet;prisma;15000
182318;hyundai;new elantra;16800
182348;kia;sportage;21200
182401;kia;cerato;16800
182415;kia;rio;15000
182460;chevrolet;cruze;19200
182461;hyundai;creta;21200
182470;hyundai;new elantra;16800
182503;chevrolet;equinox;15000
182566;chevrolet;spark;12500
182607;kia;rio;15000
182644;kia;sportage;23400
182858;suzuki;ertiga;15000
182892;hyundai;h-1 mbus;23400
182951;hyundai;creta;19000
182995;hyundai;santa fe;23400
183020;kia;rio;15000
183053;hyundai;creta;16800
183075;chevrolet;n300;12500
183192;hyundai;h-1 3 van;16800
183193;kia;rio;15000
183194;chevrolet;colorado;17400
183205;kia;cerato;23400
183219;suzuki;ertiga;15000
183225;mazda;cx5;21200
183341;kia;rio hb sc;15000
183416;mazda;cx5;21200
183436;kia;rio;15000
183790;kia;sportage;25800
183794;hyundai;new tucson;21200
183800;kia;cerato;15000
183836;chevrolet;n300;15000
183846;kia;rio;15000
183917;kia;rio hb sc;15000
183959;chevrolet;captiva;25500
184003;volkswagen;tiguan allspace;15000
184005;volkswagen;tiguan;19000
184091;hyundai;i20;15000
184289;volkswagen;worker;30000
184307;kia;cerato;15000
184311;hyundai;new elantra fl;16800
184473;hyundai;accent;15000
184524;kia;cerato;15000
184534;chevrolet;prisma;14500
184565;mazda;cx5;21200
184742;hyundai;creta;21200
184752;mazda;mazda 3;15000
184802;hyundai;h-1 3 van;25800
184874;audi;a3;30000
184948;chevrolet;n300;12500
185051;kia;rio;15000
185167;chevrolet;n300;13800
185212;changan;cx70;16800
185253;hyundai;h-100 truck;27600
185297;changan;cx70;16800
185321;chevrolet;spin;15000
185384;hyundai;accent;15000
185398;kia;k 2700;19000
185594;hyundai;creta;15000
185632;mazda;cx5;23400
185822;kia;rio;15000
185925;kia;cerato;16800
185994;kia;rio hb sc;16800
186005;kia;cerato;16800
186015;mitsubishi;l200;16800
186021;chevrolet;n300;15000
186056;chevrolet;captiva;17500
186064;hyundai;creta;16800
186078;suzuki;ertiga;19000
186201;jac;s3;15000
186202;brilliance;v3;15000
186345;volkswagen;crossfox highline;16800
186568;chevrolet;tahoe;14500
186742;chevrolet;sail;15000
186750;chevrolet;colorado;12500
186828;chevrolet;prisma;14500
186871;mazda;mazda 3;15000
186877;kia;rio;15000
186887;kia;cerato;15000
187216;audi;a4;15000
187242;mahindra;scorpio;21200
187297;volvo;xc60;27600
187364;jac;sunray;30000
187483;hyundai;accent;15000
187732;hyundai;accent;15000
187771;hyundai;ex-10;15000
187789;kia;rio;15000
187805;hyundai;accent;15000
187850;mazda;cx5;15000
187868;chevrolet;n300;15000
187896;volkswagen;jetta;19000
187999;hyundai;new elantra;16800
188262;volkswagen;jetta;21200
188266;kia;sorento;27600
188271;hyundai;accent;15000
188327;hyundai;new elantra;19000
188512;kia;cerato;15000
188519;kia;cerato;15000
188527;kia;cerato;15000
188697;hyundai;accent;15000
188867;chevrolet;equinox;16800
189010;kia;rio;15000
189034;hyundai;new tucson;15000
189036;mitsubishi;montero;15000
189177;hyundai;new tucson;30000
189179;suzuki;apv van;16800
189194;great wall;great wall m4;15000
189262;kia;picanto;15000
189305;jac;refine;15000
189346;kia;sportage;19000
189429;changan;cx70;15000
189615;jac;j6;15000
189786;suzuki;s-cross;19000
189827;jac;s5;19000
189833;isuzu;npr 4 ton;19000
189835;kia;rio;15000
189970;hyundai;accent;15000
190023;mitsubishi;l200;23400
190284;hyundai;creta;21200
190309;honda;hr-v;15000
190368;suzuki;new vitara;15000
190373;hyundai;creta;21200
190389;hyundai;new elantra;16800
190402;chevrolet;spin;15000
190409;mazda;cx3;15000
190447;suzuki;ertiga;15000
190477;changan;cs 35;16800
190647;hyundai;accent;15000
190699;hyundai;new elantra;16800
190714;chevrolet;spin;15000
190778;honda;cr-v;19000
190802;suzuki;apv van;15000
191013;mazda;cx5;25800
191016;hyundai;santa fe;15000
191162;kia;rio hb sc;15000
191328;kia;sportage;19000
191333;hyundai;accent;15000
191468;honda;cr-v;15000
191482;kia;rio;15000
191759;honda;cr-v;19000
191773;jac;refine;19000
191904;hyundai;santa fe;15000
191932;kia;sportage;21200
191972;hyundai;new tucson;30000
192003;hyundai;new elantra;16800
192028;hyundai;new elantra;15000
192157;changan;cs 35;15000
192159;kia;sorento;15000
192162;mitsubishi;asx;21200
192185;mitsubishi;l200;30000
192234;hyundai;santa fe;23400
192271;kia;rio;15000
192282;kia;picanto ja;15000
192311;kia;rio sedan sc;15000
192346;honda;wr-v;15000
192376;hyundai;santa fe;30000
192444;changan;cs 75;16800
192491;hyundai;h-1 mbus;15000
192577;changan;cx70;15000
192646;hyundai;hd65;25800
192711;hyundai;i20;16800
192740;hyundai;accent;15000
192741;changan;cx70;15000
192770;hyundai;grand santa fe;30000
192831;kia;rio;15000
192857;kia;rio;15000
193197;mazda;mazda 3;25800
193233;kia;rio;15000
193512;mitsubishi;l200;15000
193530;suzuki;new vitara;21200
193569;honda;wr-v;15000
193590;hyundai;new tucson;25800
193698;jac;1083k;16800
193723;kia;rio;15000
193809;kia;cerato;16800
193887;hyundai;creta;16800
193921;kia;rio;15000
193978;mazda;mazda 3;15000
194047;hyundai;accent;16800
194136;hyundai;new elantra;16800
194138;hyundai;accent;15000
194194;baic;x35;15000
194315;audi;q5;15000
194391;hyundai;santa fe;27600
194452;hyundai;accent;15000
194542;hyundai;accent;15000
194574;volkswagen;gol;15000
194677;honda;wr-v;15000
194689;hyundai;new elantra;15000
194701;suzuki;apv van;16800
194728;changan;cx20;15000
194770;hyundai;new elantra;15000
194804;kia;rio;16800
194860;suzuki;swift;15000
194861;changan;grand van turismo;15000
194893;audi;q5;15000
194932;honda;wr-v;19000
194940;kia;sportage;15000
194976;mazda;cx5;21200
195059;hyundai;new elantra;15000
195308;jac;s2;15000
195322;kia;cerato;15000
195530;mitsubishi;l200;23400
123428;kia;rio;12090
123430;toyota;yaris;14930
123433;kia;sportage;14930
123434;toyota;yaris;14930
123436;chevrolet;sail;12090
123459;chery;q22;12090
123471;kia;sorento;12090
123473;hyundai;h-1 6 van;12090
123485;toyota;hilux;20847
123486;toyota;hilux;18941
123512;hyundai;accent;12090
123518;bmw;x1;12090
123521;mazda;cx5;12090
123525;nissan;tiida;12090
123531;renault;master;22780
123533;mazda;bt-50;12090
123565;renault;master;12090
123594;toyota;rav 4;18941
123596;hyundai;accent;12090
123616;hyundai;tucson;22780
123630;renault;master;12090
123637;toyota;hilux;20847
123639;toyota;yaris;12090
123644;great wall;great wall m4;12090
123647;hyundai;santa fe;12090
123649;toyota;yaris;14930
123655;hino;fc;12090
123692;kia;rio;14930
123710;hyundai;h-1 6 van;16970
123777;toyota;hilux;24180
123778;toyota;hilux;14930
123779;kia;sportage;12090
123783;kia;sportage;12090
123812;volkswagen;amarok;20847
123813;volkswagen;amarok;24180
123814;kia;rio;12090
123816;toyota;rav 4;14930
123818;toyota;rav 4;12090
123844;mazda;bt-50;12090
123847;kia;rio;12090
123848;suzuki;grand vitara;16970
123880;kia;rio;12090
123918;hyundai;santa fe;12090
123925;toyota;rav 4;20847
123928;hyundai;accent;14930
123930;suzuki;swift;12090
123933;hyundai;tucson;12090
123935;hyundai;tucson;12090
123937;toyota;corolla;20847
123952;kia;rio;12090
123958;toyota;hilux sr;20847
123960;toyota;hilux sr;20847
123983;mahindra;pik up doble cabina;16970
124023;hyundai;accent;14930
124025;toyota;yaris;12090
124041;subaru;xv;24180
124052;mazda;mazda 3;22780
124059;chery;q22;12090
124066;ford;ecosport;18941
124074;hyundai;grand i10;14930
124096;suzuki;swift;12090
124139;toyota;hilux sr;12090
124145;kia;sportage;22780
124190;suzuki;vitara;20847
124193;kia;picanto;12090
124199;mazda;mazda 6;14930
124200;toyota;rav 4;22780
124223;hyundai;eon;12090
124225;hyundai;tucson;20847
124229;toyota;yaris;14930
124279;toyota;yaris;14930
124308;toyota;hilux sr;20847
124315;kia;rio;12090
124357;great wall;great wall m4;14930
124398;kia;rio;12090
124406;hyundai;tucson;24180
124432;toyota;avanza 1.5;18941
124437;toyota;yaris;14930
124504;kia;rio;12090
124507;foton;view;18941
124534;mitsubishi;fuso;16970
124540;chevrolet;sail;12090
124548;toyota;corolla;20847
124575;kia;rio;12090
124591;toyota;hilux;12090
124655;kia;rio;12090
124659;foton;view;16970
124667;toyota;yaris;12090
124670;kia;rio;12090
124677;toyota;rav 4;12090
124681;suzuki;vitara;16970
124715;hyundai;accent;14930
124740;kia;sportage;18941
124760;toyota;rav 4;14930
124762;toyota;rav 4;14930
124803;hyundai;accent;14930
124806;hyundai;accent;14930
124809;toyota;yaris;14930
124812;toyota;yaris;12090
124973;kia;sportage;20847
125076;toyota;yaris;16970
125093;ford;ecosport;16970
125105;chery;tiggo;18941
125106;kia;rio;12090
125111;ford;ranger;20847
125118;kia;rio;12090
125125;hyundai;tucson;12090
125127;toyota;hilux;18941
125130;toyota;hilux;20847
125141;mazda;mazda 3;18941
125145;honda;hr-v;12090
125148;toyota;yaris;12090
125151;hyundai;grand i10;14930
125242;volkswagen;gol;12090
125244;toyota;yaris;14930
125297;kia;rio;12090
125302;toyota;yaris;14930
125324;toyota;rav 4;12090
125328;hyundai;accent;14930
125340;toyota;avanza 1.5;18941
125341;toyota;hilux;16970
125401;honda;pilot;24180
125409;toyota;hilux;21450
125416;toyota;hilux;14930
125431;hyundai;tucson;12090
125434;hyundai;tucson;12090
125484;hyundai;santa fe;14430
125485;hyundai;santa fe;12090
125515;hyundai;santa fe;14930
125521;toyota;hilux;18941
125526;toyota;hilux;24180
125533;hyundai;elantra;20847
125535;hyundai;creta;18941
125548;hyundai;tucson;24180
125556;toyota;yaris;20847
125579;hyundai;tucson;14930
125753;toyota;hilux;12090
125754;toyota;yaris;14930
125757;toyota;hilux;12090
125758;changan;cs 35;12090
125759;toyota;yaris;14930
125765;chevrolet;sail;12090
125797;hyundai;tucson;24180
125799;kia;rio;12090
125800;toyota;yaris;14930
125801;mitsubishi;fuso;14930
125803;toyota;hilux;20847
125876;kia;rio;12090
125893;chevrolet;sail;12090
125894;toyota;hilux;24180
125896;toyota;hilux;14930
125929;toyota;hilux sr;20847
125931;toyota;yaris;12090
125934;chevrolet;sail;12090
125982;chery;s22l;12090
125986;hyundai;elantra;16970
125995;toyota;rav 4;12090
126009;suzuki;swift;12090
126022;kia;rio;12090
126025;toyota;hilux;24180
126034;toyota;rav 4;14930
126050;toyota;yaris;14930
126114;kia;rio;12090
126116;hyundai;i20;16970
126117;kia;sorento;12090
126128;toyota;yaris;14930
126131;chevrolet;traverse;12090
126134;kia;rio;12090
126167;chevrolet;captiva;14930
126173;chevrolet;captiva;12090
126176;hyundai;county;22780
126189;toyota;hilux;18941
126193;foton;view;18941
126196;hyundai;h-100 truck;20847
126198;toyota;yaris;12090
126208;kia;rio;12090
126210;toyota;yaris;12090
126214;kia;rio;16970
126230;toyota;yaris;12090
126234;hyundai;elantra;16970
126249;toyota;hilux;20847
126250;toyota;hilux;20847
126257;kia;rio;12090
126270;toyota;rav 4;12090
126302;hyundai;elantra;16970
126306;hyundai;h-1 6 van;14930
126310;kia;rio;12090
126314;kia;rio;12090
126322;toyota;yaris;14930
126335;kia;rio;12090
126425;hyundai;i20;12090
126474;ford;ecosport;12090
126484;hyundai;accent;14930
126494;hyundai;accent;12090
126495;toyota;yaris;14930
126540;kia;rio;12090
126554;kia;rio;12090
126558;isuzu;reward;18941
126559;toyota;yaris;14930
126575;suzuki;vitara;14930
126605;kia;rio;12090
126610;hyundai;tucson;14930
126619;suzuki;vitara;20847
126631;toyota;hilux;20847
126637;hyundai;elantra;16970
126642;kia;sportage;12090
126657;toyota;yaris;12090
126713;honda;hr-v;22780
126725;chevrolet;sail;12090
126744;hyundai;grand i10;12090
126751;hyundai;grand i10;14930
126781;kia;rio;12090
126783;ford;explorer;24180
126787;kia;rio;12090
126794;toyota;rav 4;16970
126798;nissan;tiida;12090
126810;toyota;yaris;12090
126822;toyota;yaris;12090
126838;mitsubishi;canter;16970
126840;mitsubishi;canter;14930
126850;hyundai;tucson;24180
126859;chevrolet;n300;12090
126941;hyundai;elantra;16970
126943;toyota;yaris;14930
126950;nissan;frontier..;14930
126952;renault;master;20847
126954;toyota;yaris;12090
126957;toyota;yaris;12090
126960;kia;rio;12090
126964;toyota;hilux;12090
126965;toyota;hilux;14930
126966;chevrolet;sail;12090
126977;toyota;hilux;16970
126986;kia;rio;12090
126987;hyundai;i30;16970
126997;subaru;impreza;16970
127010;chery;tiggo 5;16970
127025;chevrolet;tracker;14930
127049;kia;sportage;16970
127052;toyota;yaris;12090
127087;kia;rio;12090
127090;hyundai;h-100 truck;12090
127160;kia;rio;12090
127161;chevrolet;sail;12090
127168;kia;rio;12090
127170;kia;rio;12090
127193;kia;sorento;16970
127195;kia;sorento;12090
127238;ford;ecosport;16970
127239;kia;rio;12090
127294;renault;logan 1.4;12090
127334;toyota;rav 4;14930
127346;hyundai;elantra;18941
127389;kia;rio;12090
127416;foton;k1;16970
127423;toyota;rav 4;16970
127482;toyota;yaris;14930
127533;kia;rio;12090
127537;kia;rio;16970
127574;mazda;cx5;16970
127585;hyundai;accent;14930
127589;toyota;hiace;22780
127607;kia;rio;12090
127617;toyota;hilux;18941
127626;suzuki;vitara;16970
127628;suzuki;grand vitara;16970
127629;kia;rio;12090
127634;hyundai;tucson;22780
127661;volkswagen;crafter;20847
127664;hyundai;elantra;16970
127669;ford;ecosport;16970
127716;volkswagen;crafter;16970
127720;ford;ecosport;16970
127724;toyota;rav 4;16970
127734;chevrolet;sail;12090
127781;kia;rio;12090
127783;renault;duster;20847
127787;kia;sportage;12090
127793;mitsubishi;mirage;12090
127866;kia;rio;12090
127881;hyundai;grand i10;12090
127895;kia;rio;12090
127919;hyundai;accent;14930
127923;hyundai;accent;14930
127928;hyundai;tucson;12090
127932;toyota;avanza 1.5;14930
127941;toyota;fj cruiser;16970
127946;nissan;urvan;16970
127956;toyota;yaris;14930
127957;fiat;palio;12090
127974;mahindra;xuv 500;12090
127976;mahindra;xuv 500;12090
127978;toyota;yaris;16970
128000;nissan;urvan;12090
128002;kia;rio;12090
128011;changan;cs 75;20847
128024;mitsubishi;l200;20847
128026;mitsubishi;l200;12090
128028;kia;rio;12090
128030;kia;rio;12090
128032;chery;tiggo;14930
128036;toyota;rav 4;14930
128038;kia;rio;12090
128080;kia;rio;12090
128106;toyota;rav 4;18941
128109;hyundai;tucson;12090
128111;hyundai;tucson;12090
128139;great wall;great wall m4;12090
128150;hyundai;hd 120;12090
128151;hyundai;hd 120;20847
128161;hyundai;veloster;22780
128173;kia;rio;12090
128174;toyota;rav 4;12090
128175;kia;rio;12090
128176;kia;rio;12090
128194;hyundai;santa fe;16970
128230;kia;rio;12090
128262;hyundai;h-1 3 van;14930
128272;hyundai;tucson;18941
128343;kia;rio;12090
128345;toyota;yaris;12090
128349;hyundai;i20;12090
128352;mazda;cx3;18941
128361;nissan;juke;18941
128364;nissan;juke;14930
128368;hyundai;creta;20847
128370;toyota;yaris;12090
128389;hyundai;tucson;22780
128392;toyota;rav 4;22780
128402;toyota;hilux;20847
128403;toyota;hilux;18941
128417;hyundai;new tucson;12090
128419;hyundai;new tucson;12090
128421;chevrolet;tracker;20847
128434;toyota;corolla;12090
128445;toyota;rav 4;12090
128457;hyundai;elantra;16970
128476;suzuki;grand vitara;14930
128488;mercedes benz;sprinter;22780
128496;hyundai;creta;16970
128522;hyundai;elantra;18941
128523;toyota;hilux;20847
128526;hyundai;tucson;20847
128529;hyundai;accent;12090
128545;kia;rio;12090
128554;mitsubishi;fuso;20847
128577;toyota;hilux;16970
128580;hyundai;i20;12090
128611;nissan;tiida;12090
128627;toyota;hiace;18941
128691;volkswagen;gol;12090
128720;chevrolet;sail;12090
128746;hyundai;tucson;12090
128748;toyota;fortuner;24180
128761;hyundai;elantra;18941
128783;kia;rio;12090
128789;toyota;yaris;14930
128792;kia;rio;12090
128807;mazda;cx-9;20847
128808;mazda;cx-9;14930
128827;hyundai;santa fe;24180
128829;toyota;yaris;14930
128833;kia;rio;12090
128838;hyundai;tucson;24180
128887;kia;rio;12090
128888;kia;rio;12090
128893;toyota;yaris;16970
128901;mitsubishi;fuso;20847
128922;toyota;yaris;14930
128935;toyota;yaris;12090
128938;nissan;np300 frontier;20847
128940;nissan;np300 frontier;12090
128947;kia;rio;12090
128957;hyundai;accent;12090
128965;kia;rio;14930
128977;toyota;avanza 1.5;18941
128978;suzuki;ciaz;14930
128979;toyota;yaris;14930
128987;toyota;hilux;18941
128989;toyota;yaris;14930
129001;renault;duster;14930
129004;kia;sportage;24180
129008;hyundai;elantra;18941
129015;nissan;np300 frontier;18941
129078;mazda;cx3;18941
129091;mazda;mazda 3;14930
129148;kia;sportage;24180
129151;toyota;yaris;14930
129154;hyundai;accent;12090
129166;ford;focus sedan 2.0;24180
129171;chevrolet;sail;12090
129174;kia;rio;12090
129223;toyota;hiace;16970
129227;chevrolet;sail;12090
129232;kia;rio;12090
129237;mahindra;pik up doble cabina;14930
129242;hyundai;elantra;18941
129271;kia;sportage;12090
129343;kia;rio;16970
129345;kia;rio;12090
129386;suzuki;jimny;14930
129389;mazda;mazda 3;14930
129402;toyota;yaris;12090
129415;kia;rio;12090
129439;toyota;hilux;14930
129441;toyota;hilux;16970
129549;hyundai;tucson;16970
129563;kia;rio;12090
129577;kia;rio;12090
129580;mazda;cx3;16970
129646;hyundai;elantra;18941
129647;mazda;cx3;16970
129660;hyundai;accent;16970
129696;fiat;aventure;18941
129723;toyota;yaris;14930
129728;kia;picanto;12090
129745;kia;rio;12090
129754;chevrolet;sail;12090
129756;nissan;urban;18941
129773;kia;rio;12090
129799;chevrolet;spark;12090
129812;kia;picanto;12090
129859;kia;rio;12090
129888;volkswagen;crossfox;16970
129890;toyota;avanza 1.5;12090
129893;hyundai;santa fe;24180
129895;kia;rio;12090
129902;hyundai;i20;16970
